Timestamp,Throughput
05-01-23 00:00:00,912313229.0
05-01-23 06:00:00,894801363.0
05-01-23 12:00:00,917291761.5
05-01-23 18:00:00,910155421.0
06-01-23 00:00:00,929148303.0
06-01-23 06:00:00,902745312.0
06-01-23 12:00:00,920151127.5
06-01-23 18:00:00,906341695.0
07-01-23 00:00:00,916063469.5
07-01-23 06:00:00,910059220.0
07-01-23 12:00:00,917457030.0
07-01-23 18:00:00,925333986.6666666
08-01-23 00:00:00,918659500.0
08-01-23 06:00:00,905441256.0
08-01-23 12:00:00,913705171.5
08-01-23 18:00:00,927885644.0
09-01-23 00:00:00,924686838.0
09-01-23 06:00:00,872981732.0
09-01-23 12:00:00,911816252.5
09-01-23 18:00:00,921451590.0
10-01-23 00:00:00,917033699.0
10-01-23 06:00:00,915881409.0
10-01-23 12:00:00,898265312.5
10-01-23 18:00:00,886991635.0
11-01-23 00:00:00,922396828.5
11-01-23 06:00:00,916507957.0
11-01-23 12:00:00,919183949.0
11-01-23 18:00:00,912896792.0
12-01-23 00:00:00,905815447.5
12-01-23 06:00:00,914361426.0
12-01-23 12:00:00,888405793.0
12-01-23 18:00:00,908409196.5
13-01-23 00:00:00,914041907.0
13-01-23 06:00:00,915352036.5
13-01-23 12:00:00,912212431.0
13-01-23 18:00:00,916707608.3333334
14-01-23 00:00:00,905526011.5
14-01-23 06:00:00,915470537.0
14-01-23 12:00:00,915933334.0
14-01-23 18:00:00,911283200.6666666
15-01-23 00:00:00,908592694.0
15-01-23 06:00:00,920126753.0
15-01-23 12:00:00,914031359.0
15-01-23 18:00:00,909928280.0
16-01-23 00:00:00,916928796.0
16-01-23 06:00:00,906198221.0
16-01-23 12:00:00,916510144.0
16-01-23 18:00:00,918240623.0
17-01-23 00:00:00,918133296.6666666
17-01-23 06:00:00,925525745.0
17-01-23 12:00:00,922432214.0
17-01-23 18:00:00,922550095.3333334
18-01-23 00:00:00,917909445.0
18-01-23 06:00:00,915619382.5
18-01-23 12:00:00,911504980.5
18-01-23 18:00:00,913780687.0
19-01-23 00:00:00,917137360.0
19-01-23 06:00:00,858111694.0
19-01-23 12:00:00,789156837.0
19-01-23 18:00:00,922748149.5
20-01-23 00:00:00,927729749.0
20-01-23 06:00:00,904766653.5
20-01-23 12:00:00,920125481.5
20-01-23 18:00:00,926881526.0
21-01-23 00:00:00,929671804.0
21-01-23 06:00:00,917034420.0
21-01-23 12:00:00,924583783.0
21-01-23 18:00:00,904610947.0
22-01-23 00:00:00,917628552.6666666
22-01-23 06:00:00,921569744.5
22-01-23 12:00:00,920577798.0666667
22-01-23 18:00:00,919585851.6333333
23-01-23 00:00:00,918593905.2
23-01-23 06:00:00,917601958.7666667
23-01-23 12:00:00,916610012.3333334
23-01-23 18:00:00,916195089.0
24-01-23 00:00:00,904111486.5
24-01-23 06:00:00,892027884.0
24-01-23 12:00:00,901195489.0
24-01-23 18:00:00,911320226.0
25-01-23 00:00:00,901323931.0
25-01-23 06:00:00,908274934.3333334
25-01-23 12:00:00,915225937.6666666
25-01-23 18:00:00,922176941.0
26-01-23 00:00:00,919184204.5
26-01-23 06:00:00,923483423.25
26-01-23 12:00:00,927782642.0
26-01-23 18:00:00,907542580.5
27-01-23 00:00:00,898844021.0
27-01-23 06:00:00,922015181.0
27-01-23 12:00:00,910112813.0
27-01-23 18:00:00,927203606.0
28-01-23 00:00:00,910326488.0
28-01-23 06:00:00,923065052.0
28-01-23 12:00:00,935803616.0
28-01-23 18:00:00,899347259.5
29-01-23 00:00:00,915730303.0
29-01-23 06:00:00,915938211.0
29-01-23 12:00:00,916146119.0
29-01-23 18:00:00,921386863.0
30-01-23 00:00:00,911397634.5
30-01-23 06:00:00,907385332.0
30-01-23 12:00:00,907150946.0
30-01-23 18:00:00,917350704.0
31-01-23 00:00:00,926838087.0
31-01-23 06:00:00,927467883.5
31-01-23 12:00:00,928097680.0
31-01-23 18:00:00,922963471.0
01-02-23 00:00:00,920126836.0
01-02-23 06:00:00,918866630.5
01-02-23 12:00:00,917606425.0
01-02-23 18:00:00,916953010.5
02-02-23 00:00:00,917138557.0
02-02-23 06:00:00,920153587.5
02-02-23 12:00:00,923168618.0
02-02-23 18:00:00,926273875.0
03-02-23 00:00:00,917007920.0
03-02-23 06:00:00,920967386.0
03-02-23 12:00:00,927889449.0
03-02-23 18:00:00,915826208.5
04-02-23 00:00:00,908383069.0
04-02-23 06:00:00,914046167.0
04-02-23 12:00:00,901357867.0
04-02-23 18:00:00,917351325.0
05-02-23 00:00:00,871840389.0
05-02-23 06:00:00,894489748.0
05-02-23 12:00:00,917139107.0
05-02-23 18:00:00,916667293.0
06-02-23 00:00:00,758386080.0
06-02-23 06:00:00,905868882.0
06-02-23 12:00:00,919868447.0
06-02-23 18:00:00,918557755.5
07-02-23 00:00:00,916302169.0
07-02-23 06:00:00,905079786.5
07-02-23 12:00:00,893857404.0
07-02-23 18:00:00,898004751.0
08-02-23 00:00:00,908069449.0
08-02-23 06:00:00,906285734.0
08-02-23 12:00:00,904502019.0
08-02-23 18:00:00,909749222.0
09-02-23 00:00:00,913209221.0
09-02-23 06:00:00,897375559.5
09-02-23 12:00:00,881541898.0
09-02-23 18:00:00,911661887.5
10-02-23 00:00:00,921490477.0
10-02-23 06:00:00,919752764.0
10-02-23 12:00:00,918555882.0
10-02-23 18:00:00,886049599.0
11-02-23 00:00:00,914085942.0
11-02-23 06:00:00,916296358.75
11-02-23 12:00:00,918506775.5
11-02-23 18:00:00,915304690.0
12-02-23 00:00:00,924618801.5
12-02-23 06:00:00,917449461.0
12-02-23 12:00:00,920964655.5
12-02-23 18:00:00,924479850.0
13-02-23 00:00:00,917555259.6666666
13-02-23 06:00:00,915858321.0833333
13-02-23 12:00:00,914161382.5
13-02-23 18:00:00,912054066.5
14-02-23 00:00:00,912684748.0
14-02-23 06:00:00,916979574.0
14-02-23 12:00:00,914464592.0
14-02-23 18:00:00,903297692.0
15-02-23 00:00:00,915919137.0
15-02-23 06:00:00,786846269.5
15-02-23 12:00:00,657773402.0
15-02-23 18:00:00,919236678.0
16-02-23 00:00:00,918214913.5
16-02-23 06:00:00,919313683.5
16-02-23 12:00:00,920412453.5
16-02-23 18:00:00,921511223.5
17-02-23 00:00:00,929618445.0
17-02-23 06:00:00,917716376.0
17-02-23 12:00:00,908540537.0
17-02-23 18:00:00,922383706.0
18-02-23 00:00:00,902194082.0
18-02-23 06:00:00,882270868.5
18-02-23 12:00:00,880594130.6666666
18-02-23 18:00:00,878917392.8333334
19-02-23 00:00:00,877240655.0
19-02-23 06:00:00,896310782.5
19-02-23 12:00:00,915380910.0
19-02-23 18:00:00,894123258.0
20-02-23 00:00:00,922325189.0
20-02-23 06:00:00,904133725.0
20-02-23 12:00:00,885942261.0
20-02-23 18:00:00,920887644.0
21-02-23 00:00:00,914255698.5
21-02-23 06:00:00,928153821.0
21-02-23 12:00:00,915434378.0
21-02-23 18:00:00,916133286.0
22-02-23 00:00:00,899312015.0
22-02-23 06:00:00,898974125.5
22-02-23 12:00:00,898636236.0
22-02-23 18:00:00,890242340.5
23-02-23 00:00:00,915782091.0
23-02-23 06:00:00,926481775.0
23-02-23 12:00:00,921587895.5
23-02-23 18:00:00,916694016.0
24-02-23 00:00:00,917247221.0
24-02-23 06:00:00,917241076.0
24-02-23 12:00:00,914466833.0
24-02-23 18:00:00,904050147.5
25-02-23 00:00:00,927888521.0
25-02-23 06:00:00,899780906.0
25-02-23 12:00:00,905393621.0
25-02-23 18:00:00,911006336.0
26-02-23 00:00:00,901357912.0
26-02-23 06:00:00,906339671.0
26-02-23 12:00:00,911321430.0
26-02-23 18:00:00,738330472.0
27-02-23 00:00:00,916358080.0
27-02-23 06:00:00,904974046.0
27-02-23 12:00:00,915988326.5
27-02-23 18:00:00,922015735.0
28-02-23 00:00:00,927939883.0
28-02-23 06:00:00,920025747.0
28-02-23 12:00:00,916563489.0
28-02-23 18:00:00,925062396.0
01-03-23 00:00:00,921936885.0
01-03-23 06:00:00,901569927.0
01-03-23 12:00:00,899417098.0
01-03-23 18:00:00,927257008.0
02-03-23 00:00:00,911213591.0
02-03-23 06:00:00,897901959.0
02-03-23 12:00:00,923324104.0
02-03-23 18:00:00,909747518.5
03-03-23 00:00:00,923905302.0
03-03-23 06:00:00,907640676.0
03-03-23 12:00:00,907040861.75
03-03-23 18:00:00,906441047.5
04-03-23 00:00:00,924068550.0
04-03-23 06:00:00,906936164.0
04-03-23 12:00:00,903706865.5
04-03-23 18:00:00,925214688.0
05-03-23 00:00:00,920603743.0
05-03-23 06:00:00,923709775.5
05-03-23 12:00:00,926815808.0
05-03-23 18:00:00,873390777.5
06-03-23 00:00:00,915041584.0
06-03-23 06:00:00,921741196.0
06-03-23 12:00:00,916824901.0
06-03-23 18:00:00,921701253.0
07-03-23 00:00:00,920656247.5
07-03-23 06:00:00,916982279.0
07-03-23 12:00:00,926208477.0
07-03-23 18:00:00,781380947.5
08-03-23 00:00:00,907918608.0
08-03-23 06:00:00,926682051.0
08-03-23 12:00:00,922224528.0
08-03-23 18:00:00,922852900.0
09-03-23 00:00:00,922481599.0
09-03-23 06:00:00,929150022.0
09-03-23 12:00:00,908121288.0
09-03-23 18:00:00,906556649.0
10-03-23 00:00:00,894853595.0
10-03-23 06:00:00,913837136.0
10-03-23 12:00:00,925739348.0
10-03-23 18:00:00,888983287.5
11-03-23 00:00:00,896535035.0
11-03-23 06:00:00,880438335.0
11-03-23 12:00:00,910372909.0
11-03-23 18:00:00,926627140.5
12-03-23 00:00:00,916720134.0
12-03-23 06:00:00,921333697.0
12-03-23 12:00:00,916399421.0
12-03-23 18:00:00,895460061.5
13-03-23 00:00:00,925111541.0
13-03-23 06:00:00,914676182.5
13-03-23 12:00:00,904240824.0
13-03-23 18:00:00,919239298.0
14-03-23 00:00:00,917001810.0
14-03-23 06:00:00,918453550.0
14-03-23 12:00:00,916715505.0
14-03-23 18:00:00,910137806.5
15-03-23 00:00:00,888250506.0
15-03-23 06:00:00,914587566.5
15-03-23 12:00:00,890164563.0
15-03-23 18:00:00,922645897.0
16-03-23 00:00:00,906705299.0
16-03-23 06:00:00,912918287.25
